# Time-averaged data for fix all_msd
# TimeStep c_msd1[4]
0 2.04939e-29
100 0.153293
200 0.242738
300 0.310487
400 0.450323
500 0.581965
600 0.719594
700 0.868229
800 0.95685
900 1.09639
1000 1.21468
1100 1.30063
1200 1.42127
1300 1.45504
1400 1.577
1500 1.64945
1600 1.65808
1700 1.75969
1800 1.81061
1900 1.85983
2000 1.96682
2100 2.0453
2200 2.13815
2300 2.19762
2400 2.17287
2500 2.21496
2600 2.31852
2700 2.35401
2800 2.38524
2900 2.39217
3000 2.45079
3100 2.47064
3200 2.45776
3300 2.54636
3400 2.58458
3500 2.5813
3600 2.6359
3700 2.65775
3800 2.72834
3900 2.74846
4000 2.77951
4100 2.81759
4200 2.81836
4300 2.82747
4400 2.80444
4500 2.87139
4600 2.91319
4700 2.98015
4800 2.96264
4900 2.99484
5000 3.03291
5100 3.04449
5200 3.06343
5300 3.12409
5400 3.17324
5500 3.26204
5600 3.29496
5700 3.30501
5800 3.35229
5900 3.32693
6000 3.30524
6100 3.32576
6200 3.39221
6300 3.36048
6400 3.42316
6500 3.42135
6600 3.45818
6700 3.46772
6800 3.50437
6900 3.51481
7000 3.4937
7100 3.52232
7200 3.55749
7300 3.54536
7400 3.58444
7500 3.61631
7600 3.6446
7700 3.63898
7800 3.63764
7900 3.6277
8000 3.70172
8100 3.74663
8200 3.72467
8300 3.72466
8400 3.83227
8500 3.77982
8600 3.78721
8700 3.81875
8800 3.80431
8900 3.85619
9000 3.92388
9100 3.99228
9200 3.87971
9300 3.95079
9400 3.96021
9500 3.99382
9600 4.03072
9700 4.00541
9800 4.12536
9900 4.02213
10000 4.14048
10100 4.11674
10200 4.09438
10300 4.19878
10400 4.2388
10500 4.31607
10600 4.31653
10700 4.32246
10800 4.33758
10900 4.36224
11000 4.43297
11100 4.39158
11200 4.46492
11300 4.50493
11400 4.4989
11500 4.49213
11600 4.43228
11700 4.4923
11800 4.64081
11900 4.71846
12000 4.61299
12100 4.60104
12200 4.64886
12300 4.70421
12400 4.7687
12500 4.77323
12600 4.80037
12700 4.75411
12800 4.83373
12900 4.87223
13000 4.87993
13100 4.92247
13200 4.88241
13300 4.92024
13400 5.00996
13500 4.91932
13600 4.92681
13700 4.99859
13800 4.96855
13900 5.003
14000 5.03336
14100 4.98603
14200 5.03871
14300 5.00397
14400 5.08603
14500 5.12513
14600 5.11381
14700 5.11017
14800 5.13119
14900 5.1143
15000 5.11346
15100 5.1596
15200 5.15222
15300 5.15097
15400 5.12681
15500 5.20539
15600 5.2341
15700 5.1501
15800 5.23199
15900 5.25945
16000 5.363
16100 5.31764
16200 5.30667
16300 5.26209
16400 5.36751
16500 5.37917
16600 5.39158
16700 5.38029
16800 5.35638
16900 5.45039
17000 5.50904
17100 5.47182
17200 5.50399
17300 5.50329
17400 5.56383
17500 5.59682
17600 5.54786
17700 5.57434
17800 5.55121
17900 5.66312
18000 5.65194
18100 5.66408
18200 5.75984
18300 5.75018
18400 5.79371
18500 5.77911
18600 5.82471
18700 5.79788
18800 5.87204
18900 5.8183
19000 5.85877
19100 5.92508
19200 5.92759
19300 5.84588
19400 5.87445
19500 5.90745
19600 5.97907
19700 5.87324
19800 5.87543
19900 5.89932
20000 5.97213
20100 6.06136
20200 6.0613
20300 6.07447
20400 6.03474
20500 6.08105
20600 6.08445
20700 6.04139
20800 6.01394
20900 6.11429
21000 6.15278
21100 6.13843
21200 6.19383
21300 6.19166
21400 6.14506
21500 6.1465
21600 6.24466
21700 6.29824
21800 6.32677
21900 6.33196
22000 6.26672
22100 6.24699
22200 6.30458
22300 6.30074
22400 6.3605
22500 6.30434
22600 6.28495
22700 6.3297
22800 6.38257
22900 6.49783
23000 6.45373
23100 6.43013
23200 6.49846
23300 6.53631
23400 6.51541
23500 6.59042
23600 6.55007
23700 6.60735
23800 6.57926
23900 6.70783
24000 6.66207
24100 6.72482
24200 6.67398
24300 6.6128
24400 6.57038
24500 6.67222
24600 6.76019
24700 6.80959
24800 6.81324
24900 6.78488
25000 6.81266
25100 6.78726
25200 6.8353
25300 6.87728
25400 6.95854
25500 6.95287
25600 6.9045
25700 6.94209
25800 6.96376
25900 6.95533
26000 6.93829
26100 6.94323
26200 6.90831
26300 6.84011
26400 6.9109
26500 6.96261
26600 6.92778
26700 6.98463
26800 7.02218
26900 6.94306
27000 6.94981
27100 6.93777
27200 7.028
27300 7.00932
27400 7.01727
27500 6.93963
27600 7.03625
27700 7.04641
27800 6.97459
27900 6.99199
28000 7.06816
28100 7.05102
28200 7.07347
28300 7.06024
28400 7.08035
28500 7.05095
28600 7.00472
28700 7.08481
28800 7.09884
28900 7.15219
29000 7.02952
29100 7.09624
29200 7.13366
29300 7.10984
29400 7.09305
29500 7.14801
29600 7.14804
29700 7.2002
29800 7.09803
29900 7.12855
30000 7.15226
30100 7.19833
30200 7.23324
30300 7.20133
30400 7.233
30500 7.22948
30600 7.15439
30700 7.21955
30800 7.27366
30900 7.36272
31000 7.26792
31100 7.19285
31200 7.23928
31300 7.28762
31400 7.28923
31500 7.3421
31600 7.32647
31700 7.4303
31800 7.44545
31900 7.40992
32000 7.41786
32100 7.34635
32200 7.45646
32300 7.44608
32400 7.53085
32500 7.43688
32600 7.41643
32700 7.46044
32800 7.51382
32900 7.51412
33000 7.56694
33100 7.60841
33200 7.60129
33300 7.6188
33400 7.65018
33500 7.53265
33600 7.56307
33700 7.57424
33800 7.71327
33900 7.75638
34000 7.70609
34100 7.69334
34200 7.66387
34300 7.7387
34400 7.7321
34500 7.7912
34600 7.72504
34700 7.73902
34800 7.82509
34900 7.76232
35000 7.81699
35100 7.84093
35200 7.86578
35300 7.97585
35400 7.82236
35500 7.73184
35600 7.8398
35700 7.79627
35800 7.76434
35900 7.81879
36000 7.82943
36100 7.78979
36200 7.85243
36300 7.80511
36400 7.87348
36500 7.85927
36600 7.84782
36700 7.87588
36800 7.91378
36900 7.8886
37000 7.85495
37100 7.83257
37200 7.902
37300 7.96467
37400 8.05335
37500 7.98078
37600 8.05557
37700 7.94264
37800 7.89959
37900 7.90739
38000 7.90593
38100 7.98988
38200 7.98985
38300 8.01746
38400 7.95467
38500 7.96427
38600 7.97761
38700 8.04885
38800 8.06776
38900 8.03202
39000 8.09938
39100 8.05924
39200 8.09093
39300 8.05327
39400 8.13281
39500 8.11419
39600 8.06813
39700 8.14156
39800 8.19731
39900 8.14413
40000 8.12744
40100 8.12185
40200 8.17842
40300 8.10116
40400 8.15835
40500 8.19929
40600 8.17806
40700 8.15777
40800 8.22385
40900 8.24859
41000 8.19234
41100 8.26667
41200 8.26159
41300 8.14842
41400 8.21249
41500 8.13254
41600 8.14036
41700 8.18342
41800 8.26959
41900 8.25272
42000 8.28074
42100 8.29082
42200 8.28608
42300 8.37593
42400 8.31812
42500 8.22832
42600 8.33481
42700 8.17937
42800 8.14105
42900 8.22657
43000 8.33057
43100 8.24166
43200 8.35242
43300 8.30609
43400 8.22356
43500 8.36065
43600 8.37236
43700 8.45038
43800 8.34809
43900 8.42564
44000 8.40541
44100 8.48662
44200 8.54105
44300 8.53891
44400 8.47109
44500 8.45479
44600 8.49303
44700 8.48249
44800 8.44583
44900 8.48702
45000 8.51943
45100 8.58589
45200 8.53189
45300 8.48628
45400 8.55536
45500 8.52417
45600 8.4399
45700 8.58089
45800 8.3991
45900 8.37748
46000 8.42527
46100 8.54978
46200 8.53358
46300 8.48269
46400 8.58775
46500 8.55396
46600 8.56026
46700 8.61069
46800 8.55538
46900 8.511
47000 8.56334
47100 8.55845
47200 8.52268
47300 8.56013
47400 8.51826
47500 8.43097
47600 8.50081
47700 8.5514
47800 8.54806
47900 8.57535
48000 8.64977
48100 8.673
48200 8.8002
48300 8.7395
48400 8.6873
48500 8.66408
48600 8.60685
48700 8.71722
48800 8.72371
48900 8.82045
49000 8.81762
49100 8.82131
49200 8.84028
49300 8.72998
49400 8.7795
49500 8.66956
49600 8.79552
49700 8.711
49800 8.71733
49900 8.78445
50000 8.84692
50100 8.83225
50200 8.832
50300 8.81875
50400 8.90082
50500 8.79583
50600 8.77616
50700 8.81731
50800 8.8179
50900 8.80724
51000 8.78859
51100 8.92763
51200 8.96774
51300 8.87442
51400 8.85403
51500 8.74949
51600 8.87107
51700 8.8515
51800 8.90402
51900 8.77494
52000 8.83832
52100 8.89479
52200 8.80784
52300 8.79427
52400 8.82138
52500 8.84275
52600 8.88483
52700 8.82427
52800 8.92421
52900 8.85897
53000 8.93928
53100 8.95281
53200 8.90327
53300 8.9241
53400 8.90827
53500 8.89613
53600 8.92738
53700 8.93503
53800 8.93947
53900 9.07401
54000 9.01312
54100 9.01927
54200 8.95152
54300 9.00203
54400 8.96087
54500 9.02466
54600 8.98511
54700 9.02634
54800 8.92474
54900 8.98704
55000 8.98754
55100 8.98371
55200 9.08692
55300 9.0964
55400 9.02773
55500 9.05567
55600 9.05172
55700 9.07589
55800 9.13233
55900 9.14071
56000 9.11091
56100 9.14882
56200 9.11954
56300 9.0343
56400 9.14779
56500 9.02085
56600 9.07001
56700 9.0889
56800 9.02131
56900 8.97383
57000 9.09216
57100 9.11785
57200 9.0633
57300 9.128
57400 9.08826
57500 9.0204
57600 9.02029
57700 9.14729
57800 9.15642
57900 9.17854
58000 9.13113
58100 9.25459
58200 9.1747
58300 9.15028
58400 9.21088
58500 9.19782
58600 9.20763
58700 9.14371
58800 9.20874
58900 9.22332
59000 9.1943
59100 9.20642
59200 9.27272
59300 9.2413
59400 9.29208
59500 9.31833
59600 9.31421
59700 9.2795
59800 9.33133
59900 9.31349
60000 9.2935
60100 9.2935
60200 9.33914
60300 9.24263
60400 9.33016
60500 9.3412
60600 9.17118
60700 9.34343
60800 9.33739
60900 9.38205
61000 9.35206
61100 9.3765
61200 9.40066
61300 9.31714
61400 9.29077
61500 9.4325
61600 9.47514
61700 9.39679
61800 9.4291
61900 9.4749
62000 9.4357
62100 9.42388
62200 9.36831
62300 9.38482
62400 9.423
62500 9.39902
62600 9.40877
62700 9.35865
62800 9.41042
62900 9.3507
63000 9.38731
63100 9.46434
63200 9.42534
63300 9.35848
63400 9.38446
63500 9.57059
63600 9.38684
63700 9.34934
63800 9.49936
63900 9.53704
64000 9.48689
64100 9.45678
64200 9.39644
64300 9.53721
64400 9.46216
64500 9.44702
64600 9.49681
64700 9.53255
64800 9.51611
64900 9.49324
65000 9.46916
65100 9.49851
65200 9.59063
65300 9.5579
65400 9.51064
65500 9.55845
65600 9.47495
65700 9.58083
65800 9.53447
65900 9.53535
66000 9.52477
66100 9.56112
66200 9.6676
66300 9.71664
66400 9.63059
66500 9.61868
66600 9.49749
66700 9.65533
66800 9.76621
66900 9.6597
67000 9.69063
67100 9.77119
67200 9.75316
67300 9.75896
67400 9.73219
67500 9.70517
67600 9.70416
67700 9.65863
67800 9.64852
67900 9.65087
68000 9.66255
68100 9.67916
68200 9.66828
68300 9.68912
68400 9.68898
68500 9.80604
68600 9.8227
68700 9.71907
68800 9.74961
68900 9.69675
69000 9.67778
69100 9.75807
69200 9.65997
69300 9.7189
69400 9.68311
69500 9.77651
69600 9.75227
69700 9.70478
69800 9.69372
69900 9.73473
70000 9.75215
70100 9.71417
70200 9.66609
70300 9.69709
70400 9.66433
70500 9.81
70600 9.72707
70700 9.76009
70800 9.69321
70900 9.74029
71000 9.76314
71100 9.80079
71200 9.79575
71300 9.71599
71400 9.87342
71500 9.80772
71600 9.88866
71700 9.73766
71800 9.70637
71900 9.7065
72000 9.84595
72100 9.66688
72200 9.65325
72300 9.71912
72400 9.62225
72500 9.67502
72600 9.64517
72700 9.73722
72800 9.67509
72900 9.67686
73000 9.6957
73100 9.71433
73200 9.77084
73300 9.6901
73400 9.7026
73500 9.70073
73600 9.80651
73700 9.9278
73800 9.84636
73900 9.84403
74000 9.74496
74100 9.75324
74200 9.80653
74300 9.90037
74400 9.84323
74500 9.9163
74600 9.83971
74700 9.86859
74800 9.87753
74900 9.85248
75000 9.82382
75100 9.82759
75200 9.77431
75300 9.83843
75400 9.80857
75500 9.84533
75600 9.80068
75700 9.89893
75800 9.98848
75900 9.87393
76000 9.79897
76100 9.9839
76200 9.87991
76300 9.96779
76400 9.86744
76500 9.87409
76600 9.81528
76700 9.81442
76800 9.8842
76900 9.69386
77000 9.75229
77100 9.78361
77200 9.8688
77300 9.76988
77400 9.86985
77500 9.85021
77600 9.75285
77700 9.80247
77800 9.90709
77900 9.86286
78000 9.86382
78100 9.87527
78200 9.8896
78300 9.96008
78400 9.91587
78500 9.94874
78600 9.90376
78700 9.99143
78800 9.98277
78900 9.98035
79000 10.0377
79100 9.98417
79200 9.9924
79300 9.93987
79400 10.0672
79500 10.0872
79600 10.0294
79700 9.99985
79800 9.97516
79900 10.0349
80000 10.0351
80100 10.0599
80200 10.0443
80300 10.1008
80400 10.0212
80500 10.1419
80600 10.1151
80700 10.1431
80800 10.0921
80900 10.0899
81000 10.0365
81100 10.046
81200 9.97816
81300 10.0136
81400 10.051
81500 10.0654
81600 10.1281
81700 10.1253
81800 10.1718
81900 9.99095
82000 10.1
82100 10.1276
82200 10.0835
82300 10.1314
82400 10.1089
82500 10.1007
82600 10.0707
82700 10.0472
82800 10.0345
82900 10.0954
83000 10.0928
83100 9.96606
83200 9.90591
83300 9.95347
83400 10.031
83500 10.1269
83600 10.0851
83700 9.97926
83800 10.0169
83900 10.0337
84000 9.94089
84100 9.98067
84200 10.0585
84300 9.97623
84400 10.055
84500 10.0392
84600 10.0853
84700 10.0974
84800 10.1703
84900 10.0775
85000 10.0221
85100 10.0784
85200 10.0556
85300 10.0894
85400 9.97033
85500 10.0046
85600 10.0063
85700 9.98731
85800 10.021
85900 10.0651
86000 10.0683
86100 10.0844
86200 10.082
86300 10.0927
86400 10.1309
86500 10.22
86600 10.2745
86700 10.1272
86800 10.1584
86900 10.1744
87000 10.1197
87100 10.0859
87200 10.143
87300 10.1973
87400 10.1862
87500 10.1936
87600 10.137
87700 10.0897
87800 10.2189
87900 10.1398
88000 10.1107
88100 10.1435
88200 10.1471
88300 10.1294
88400 10.1923
88500 10.1532
88600 10.2274
88700 10.1934
88800 10.2097
88900 10.2435
89000 10.209
89100 10.1772
89200 10.2195
89300 10.1318
89400 10.1494
89500 10.1603
89600 10.2229
89700 10.1928
89800 10.2166
89900 10.1622
90000 10.1039
90100 10.2624
90200 10.1809
90300 10.2743
90400 10.345
90500 10.3431
90600 10.3534
90700 10.3435
90800 10.2519
90900 10.2953
91000 10.3168
91100 10.302
91200 10.3746
91300 10.3695
91400 10.3532
91500 10.322
91600 10.2915
91700 10.3124
91800 10.2393
91900 10.2861
92000 10.2985
92100 10.3183
92200 10.3444
92300 10.3163
92400 10.2818
92500 10.3523
92600 10.3151
92700 10.3264
92800 10.3394
92900 10.3387
93000 10.3496
93100 10.3141
93200 10.3575
93300 10.3547
93400 10.4158
93500 10.2988
93600 10.2902
93700 10.2537
93800 10.2454
93900 10.2612
94000 10.2249
94100 10.384
94200 10.2957
94300 10.2291
94400 10.2495
94500 10.3042
94600 10.2963
94700 10.3163
94800 10.4228
94900 10.3919
95000 10.2826
95100 10.3603
95200 10.353
95300 10.4457
95400 10.4543
95500 10.4534
95600 10.3989
95700 10.387
95800 10.363
95900 10.4871
96000 10.3769
96100 10.4179
96200 10.4742
96300 10.4326
96400 10.4992
96500 10.3131
96600 10.4278
96700 10.4707
96800 10.527
96900 10.424
97000 10.4776
97100 10.456
97200 10.4969
97300 10.522
97400 10.5969
97500 10.4944
97600 10.5072
97700 10.4291
97800 10.4471
97900 10.5715
98000 10.5685
98100 10.615
98200 10.7482
98300 10.7121
98400 10.6337
98500 10.6808
98600 10.6663
98700 10.662
98800 10.7685
98900 10.7112
99000 10.7203
99100 10.6496
99200 10.6503
99300 10.7329
99400 10.6959
99500 10.5605
99600 10.7071
99700 10.6584
99800 10.7779
99900 10.8151
100000 10.6681
100100 10.7828
100200 10.7946
100300 10.7412
100400 10.7744
100500 10.9383
100600 10.8528
100700 10.9188
100800 10.8819
100900 10.8903
101000 10.8401
101100 10.9691
101200 10.9331
101300 10.967
101400 10.958
101500 10.9367
101600 11.021
101700 11.0392
101800 11.0425
101900 11.041
102000 11.0537
102100 11.06
102200 11.0836
102300 11.0715
102400 11.1371
102500 11.1082
102600 11.1581
102700 11.069
102800 11.0573
102900 11.1496
103000 11.2026
103100 11.0983
103200 11.1709
103300 11.1282
103400 11.1514
103500 11.2195
103600 11.1085
103700 11.1491
103800 11.1072
103900 11.152
104000 11.1539
104100 11.2527
104200 11.2029
104300 11.2434
104400 11.1966
104500 11.2852
104600 11.2726
104700 11.129
104800 11.2379
104900 11.1506
105000 11.2415
105100 11.1864
105200 11.2462
105300 11.2063
105400 11.2095
105500 11.1856
105600 11.2821
105700 11.1848
105800 11.1595
105900 11.3864
106000 11.2669
106100 11.2571
106200 11.2621
106300 11.2975
106400 11.3107
106500 11.2174
106600 11.2597
106700 11.2692
106800 11.2618
106900 11.25
107000 11.2164
107100 11.378
107200 11.3936
107300 11.4127
107400 11.3578
107500 11.3634
107600 11.3145
107700 11.3006
107800 11.224
107900 11.311
108000 11.3483
108100 11.3275
108200 11.2936
108300 11.3114
108400 11.3421
108500 11.3568
108600 11.2898
108700 11.4111
108800 11.3824
108900 11.4388
109000 11.3698
109100 11.3899
109200 11.4603
109300 11.3988
109400 11.4379
109500 11.5196
109600 11.5255
109700 11.4649
109800 11.4712
109900 11.4895
110000 11.3917
110100 11.5048
110200 11.5528
110300 11.5733
110400 11.4259
110500 11.4113
110600 11.4647
110700 11.4542
110800 11.4608
110900 11.47
111000 11.4671
111100 11.4327
111200 11.3868
111300 11.4242
111400 11.441
111500 11.4286
111600 11.4788
111700 11.404
111800 11.4434
111900 11.3849
112000 11.3864
112100 11.426
112200 11.3892
112300 11.4695
112400 11.3932
112500 11.3703
112600 11.4835
112700 11.5242
112800 11.5541
112900 11.4772
113000 11.4802
113100 11.3505
113200 11.4235
113300 11.4678
113400 11.3607
113500 11.4448
113600 11.5647
113700 11.5987
113800 11.4906
113900 11.4288
114000 11.5506
114100 11.541
114200 11.5007
114300 11.6222
114400 11.6808
114500 11.5555
114600 11.5425
114700 11.5794
114800 11.5907
114900 11.5945
115000 11.5645
115100 11.5552
115200 11.6124
115300 11.5788
115400 11.7795
115500 11.672
115600 11.6935
115700 11.6841
115800 11.6839
115900 11.6003
116000 11.5838
116100 11.575
116200 11.6451
116300 11.6913
116400 11.666
116500 11.6922
116600 11.64
116700 11.6982
116800 11.6189
116900 11.6533
117000 11.7463
117100 11.7683
117200 11.6893
117300 11.7616
117400 11.7524
117500 11.6852
117600 11.6835
117700 11.725
117800 11.8629
117900 11.8729
118000 11.8663
118100 11.7316
118200 11.6649
118300 11.8787
118400 11.7512
118500 11.8457
118600 11.7079
118700 11.8484
118800 11.8155
118900 11.6712
119000 11.8084
119100 11.7502
119200 11.7926
119300 11.8745
119400 11.7688
119500 11.8004
119600 11.8447
119700 11.7847
119800 11.8178
119900 11.8254
120000 11.9224
120100 11.8883
120200 11.8085
120300 11.7951
120400 11.74
120500 11.7597
120600 11.8398
120700 11.8044
120800 11.8209
120900 11.8895
121000 11.813
121100 11.8494
121200 11.9109
121300 12.002
121400 12.0329
121500 11.9868
121600 11.8824
121700 12.0594
121800 12.0599
121900 12.0566
122000 12.0532
122100 12.048
122200 12.003
122300 12.1071
122400 11.9984
122500 12.0971
122600 12.0853
122700 12.1356
122800 12.0735
122900 11.9922
123000 12.0345
123100 12.0889
123200 12.0842
123300 12.1337
123400 12.1021
123500 12.211
123600 12.1895
123700 12.2301
123800 12.2051
123900 12.1011
124000 12.2928
124100 12.248
124200 12.224
124300 12.2516
124400 12.3374
124500 12.3208
124600 12.309
124700 12.2246
124800 12.3038
124900 12.3866
125000 12.3605
125100 12.3314
125200 12.4092
125300 12.3909
125400 12.3858
125500 12.4009
125600 12.364
125700 12.3773
125800 12.3407
125900 12.3669
126000 12.3291
126100 12.3163
126200 12.3109
126300 12.3592
126400 12.3759
126500 12.2919
126600 12.3093
126700 12.3426
126800 12.4065
126900 12.4527
127000 12.4655
127100 12.3445
127200 12.4458
127300 12.4541
127400 12.4645
127500 12.3187
127600 12.3885
127700 12.3596
127800 12.3483
127900 12.3235
128000 12.3185
128100 12.3329
128200 12.465
128300 12.4606
128400 12.3971
128500 12.5164
128600 12.5312
128700 12.4041
128800 12.5091
128900 12.3889
129000 12.4342
129100 12.473
129200 12.5555
129300 12.486
129400 12.4821
129500 12.4869
129600 12.4167
129700 12.5282
129800 12.5497
129900 12.3932
130000 12.4902
130100 12.5047
130200 12.4524
130300 12.4758
130400 12.4801
130500 12.4901
130600 12.4078
130700 12.5305
130800 12.5117
130900 12.5661
131000 12.4466
131100 12.5101
131200 12.5395
131300 12.5577
131400 12.5791
131500 12.5006
131600 12.5508
131700 12.6088
131800 12.7312
131900 12.5389
132000 12.5969
132100 12.656
132200 12.6213
132300 12.6851
132400 12.7162
132500 12.6376
132600 12.5861
132700 12.6133
132800 12.5973
132900 12.6424
133000 12.5549
133100 12.6062
133200 12.7283
133300 12.7211
133400 12.6728
133500 12.6222
133600 12.5428
133700 12.6961
133800 12.595
133900 12.5866
134000 12.523
134100 12.701
134200 12.6832
134300 12.7658
134400 12.76
134500 12.6971
134600 12.7245
134700 12.7849
134800 12.7546
134900 12.6495
135000 12.707
135100 12.7714
135200 12.804
135300 12.7252
135400 12.6675
135500 12.7597
135600 12.7893
135700 12.7166
135800 12.6683
135900 12.8202
136000 12.7659
136100 12.7599
136200 12.695
136300 12.7379
136400 12.7634
136500 12.8176
136600 12.7456
136700 12.7586
136800 12.8962
136900 12.8663
137000 12.8906
137100 12.8111
137200 12.8364
137300 12.9285
137400 12.9642
137500 12.8058
137600 12.8814
137700 12.8912
137800 12.8555
137900 12.9011
138000 13.0036
138100 12.8816
138200 12.9312
138300 12.8426
138400 12.8991
138500 13.0105
138600 12.9102
138700 12.93
138800 12.9669
138900 12.9317
139000 13.0664
139100 13.1402
139200 12.8705
139300 12.9113
139400 13.0024
139500 12.9942
139600 13.0369
139700 13.0069
139800 12.9394
139900 12.8961
140000 12.9681
140100 12.9163
140200 12.997
140300 12.9905
140400 12.9267
140500 12.9514
140600 12.9622
140700 12.8752
140800 12.9228
140900 12.849
141000 12.9005
141100 12.9037
141200 12.9355
141300 12.8692
141400 13.0289
141500 13.051
141600 13.0121
141700 12.9247
141800 12.9676
141900 12.9663
142000 13.0359
142100 13.0797
142200 13.015
142300 13.1007
142400 13.1799
142500 12.8889
142600 13.0126
142700 12.9986
142800 12.9678
142900 12.8499
143000 13.0167
143100 12.9263
143200 13.0565
143300 12.9411
143400 12.9756
143500 13.026
143600 13.0551
143700 12.959
143800 12.9306
143900 13.0255
144000 12.9416
144100 13.0538
144200 13.0131
144300 13.0031
144400 12.8232
144500 13.0286
144600 13.0026
144700 13.1184
144800 13.0412
144900 12.9568
145000 12.9686
145100 12.9588
145200 12.9453
145300 12.9893
145400 13.1011
145500 13.0385
145600 13.0997
145700 12.9988
145800 13.0601
145900 13.0818
146000 13.2021
146100 13.0715
146200 13.0379
146300 13.0614
146400 13.1802
146500 13.194
146600 13.1059
146700 13.028
146800 13.0504
146900 13.0396
147000 13.0494
147100 13.0494
147200 12.9679
147300 12.9883
147400 13.0897
147500 13.0931
147600 13.0663
147700 13.1657
147800 13.0308
147900 13.0876
148000 13.189
148100 13.2609
148200 13.105
148300 13.0988
148400 13.1279
148500 13.2148
148600 13.1433
148700 13.0866
148800 13.0407
148900 13.211
149000 13.1603
149100 13.0817
149200 13.0432
149300 13.0841
149400 13.0413
149500 13.098
149600 13.1024
149700 13.0996
149800 13.034
149900 13.0988
150000 13.0807
150100 13.1676
150200 13.1638
150300 13.2434
150400 13.1524
150500 13.3117
150600 13.3828
150700 13.3096
150800 13.3017
150900 13.3125
151000 13.217
151100 13.2543
151200 13.2206
151300 13.2332
151400 13.3161
151500 13.2833
151600 13.2838
151700 13.2888
151800 13.315
151900 13.4019
152000 13.3344
152100 13.4198
152200 13.4032
152300 13.4097
152400 13.444
152500 13.4044
152600 13.4349
152700 13.4936
152800 13.3492
152900 13.3743
153000 13.4665
153100 13.4054
153200 13.2709
153300 13.4002
153400 13.3322
153500 13.4174
153600 13.3085
153700 13.335
153800 13.3743
153900 13.5004
154000 13.4542
154100 13.459
154200 13.4407
154300 13.4104
154400 13.355
154500 13.4376
154600 13.4134
154700 13.3997
154800 13.4094
154900 13.4631
155000 13.3503
155100 13.4666
155200 13.4473
155300 13.4766
155400 13.433
155500 13.4459
155600 13.5438
155700 13.4943
155800 13.4753
155900 13.503
156000 13.5631
156100 13.4962
156200 13.4629
156300 13.5716
156400 13.428
156500 13.5035
156600 13.4672
156700 13.5779
156800 13.4911
156900 13.4973
157000 13.5178
157100 13.433
157200 13.5129
157300 13.5073
157400 13.4885
157500 13.6094
157600 13.4379
157700 13.4874
157800 13.6135
157900 13.6337
158000 13.5646
158100 13.5734
158200 13.4684
158300 13.5167
158400 13.4871
158500 13.6011
158600 13.541
158700 13.5728
158800 13.5704
158900 13.4582
159000 13.4864
159100 13.4921
159200 13.4925
159300 13.4826
159400 13.5061
159500 13.3888
159600 13.3992
159700 13.4602
159800 13.4383
159900 13.4467
160000 13.4939
160100 13.5674
160200 13.5385
160300 13.6506
160400 13.5411
160500 13.5369
160600 13.5525
160700 13.5009
160800 13.4789
160900 13.4905
161000 13.4549
161100 13.5037
161200 13.4971
161300 13.5092
161400 13.455
161500 13.56
161600 13.5165
161700 13.5712
161800 13.6147
161900 13.542
162000 13.5345
162100 13.6814
162200 13.6066
162300 13.53
162400 13.4244
162500 13.3614
162600 13.3804
162700 13.4347
162800 13.4425
162900 13.5291
163000 13.4479
163100 13.3036
163200 13.3188
163300 13.4046
163400 13.4281
163500 13.4431
163600 13.4645
163700 13.4808
163800 13.4445
163900 13.4709
164000 13.5559
164100 13.4537
164200 13.4045
164300 13.432
164400 13.4288
164500 13.4552
164600 13.5029
164700 13.4911
164800 13.48
164900 13.4891
165000 13.456
165100 13.423
165200 13.398
165300 13.4284
165400 13.4229
165500 13.4616
165600 13.5052
165700 13.3734
165800 13.519
165900 13.4548
166000 13.4977
166100 13.5191
166200 13.5803
166300 13.5919
166400 13.4822
166500 13.4936
166600 13.4526
166700 13.5938
166800 13.6017
166900 13.5626
167000 13.5741
167100 13.5634
167200 13.4259
167300 13.4918
167400 13.5104
167500 13.5235
167600 13.5254
167700 13.4726
167800 13.3938
167900 13.4924
168000 13.4827
168100 13.4447
168200 13.3579
168300 13.4422
168400 13.4177
168500 13.3731
168600 13.4925
168700 13.4204
168800 13.4485
168900 13.3541
169000 13.5018
169100 13.3116
169200 13.4293
169300 13.2911
169400 13.4308
169500 13.482
169600 13.4046
169700 13.455
169800 13.4169
169900 13.4903
170000 13.4986
170100 13.4806
170200 13.444
