# Time-averaged data for fix all_msd
# TimeStep c_msd1[4]
0 2.04939e-29
100 0.321809
200 0.537942
300 0.743515
400 0.94419
500 1.14228
600 1.45978
700 1.7454
800 2.05622
900 2.33807
1000 2.65951
1100 2.99928
1200 3.27565
1300 3.44854
1400 3.74757
1500 3.89732
1600 4.14239
1700 4.3183
1800 4.59747
1900 4.76551
2000 4.84564
2100 5.0675
2200 5.21579
2300 5.43063
2400 5.54107
2500 5.74816
2600 5.93953
2700 6.17387
2800 6.27947
2900 6.36711
3000 6.55352
3100 6.49339
3200 6.75258
3300 6.96826
3400 7.21222
3500 7.26862
3600 7.36535
3700 7.54552
3800 7.69648
3900 7.93997
4000 8.0077
4100 8.21846
4200 8.43151
4300 8.70521
4400 8.80772
4500 8.98608
4600 9.19898
4700 9.43323
4800 9.35194
4900 9.57472
5000 9.73935
5100 9.98203
5200 9.99275
5300 10.2619
5400 10.4023
5500 10.4655
5600 10.7678
5700 10.6257
5800 10.9417
5900 11.0956
6000 11.1245
6100 11.4345
6200 11.6607
6300 11.8905
6400 11.8881
6500 12.0957
6600 12.0901
6700 12.2234
6800 12.3355
6900 12.4456
7000 12.6462
7100 12.7476
7200 12.8537
7300 12.9342
7400 13.0893
7500 13.2583
7600 13.3407
7700 13.3124
7800 13.5938
7900 13.627
8000 13.9547
8100 14.0969
8200 14.3544
8300 14.3943
8400 14.3476
8500 14.5469
8600 14.6004
8700 14.8701
8800 14.8317
8900 15.1142
9000 15.3058
9100 15.4126
9200 15.709
9300 15.751
9400 15.8962
9500 15.9234
9600 16.1128
9700 16.2299
9800 16.2279
9900 16.4689
10000 16.4809
10100 16.7964
10200 16.7691
10300 17.0849
10400 17.0291
10500 17.1203
10600 17.2755
10700 17.4796
10800 17.7704
10900 17.9042
11000 18.1508
11100 18.1278
11200 18.3327
11300 18.3623
11400 18.5209
11500 18.4725
11600 18.4896
11700 18.5436
11800 18.9777
11900 19.16
12000 19.1697
12100 19.24
12200 19.3966
12300 19.419
12400 19.6309
12500 19.6048
12600 19.9019
12700 20.0507
12800 19.9947
12900 20.1724
13000 20.1029
13100 20.1525
13200 20.3764
13300 20.6324
13400 20.8589
13500 20.6633
13600 20.8553
13700 21.1771
13800 21.282
13900 21.3431
14000 21.5183
14100 21.5483
14200 21.747
14300 21.667
14400 21.7588
14500 21.9082
14600 21.9402
14700 22.2128
14800 22.1994
14900 22.4745
15000 22.6382
15100 22.6407
15200 22.6
