# Time-averaged data for fix all_msd
# TimeStep c_msd1[4]
0 2.04939e-29
100 0.103255
200 0.161792
300 0.22458
400 0.282438
500 0.334557
600 0.432351
700 0.531448
800 0.646462
900 0.713863
1000 0.781719
1100 0.849075
1200 0.900559
1300 1.01114
1400 1.04
1500 1.10189
1600 1.14282
1700 1.20098
1800 1.27552
1900 1.26019
2000 1.32777
2100 1.33634
2200 1.39945
2300 1.48521
2400 1.49056
2500 1.51814
2600 1.56549
2700 1.57968
2800 1.63642
2900 1.68308
3000 1.70706
3100 1.72208
3200 1.75569
3300 1.73485
3400 1.80205
3500 1.82175
3600 1.83527
3700 1.86871
3800 1.90531
3900 1.93964
4000 1.96237
4100 1.95115
4200 2.0049
4300 2.00945
4400 2.02715
4500 2.01154
4600 2.07277
4700 2.09215
4800 2.11978
4900 2.16669
5000 2.19969
5100 2.23056
5200 2.23001
5300 2.26626
5400 2.28227
5500 2.27866
5600 2.3048
5700 2.28972
5800 2.27963
5900 2.29561
6000 2.28909
6100 2.38788
6200 2.41278
6300 2.37563
6400 2.43576
6500 2.43523
6600 2.40291
6700 2.44167
6800 2.46107
6900 2.50656
7000 2.50132
7100 2.49833
7200 2.53103
7300 2.52359
7400 2.52733
7500 2.51071
7600 2.57509
7700 2.58877
7800 2.55305
7900 2.53637
8000 2.55251
8100 2.5625
8200 2.56316
8300 2.61339
8400 2.59467
8500 2.63491
8600 2.65468
8700 2.64443
8800 2.72186
8900 2.76763
9000 2.73664
9100 2.80447
9200 2.79787
9300 2.8318
9400 2.83147
9500 2.82227
9600 2.82641
9700 2.82004
9800 2.84733
9900 2.87634
10000 2.84874
10100 2.90763
10200 2.85986
10300 2.88445
10400 2.91234
10500 2.90245
10600 2.92344
10700 2.88322
10800 2.91644
10900 2.8673
11000 2.90897
11100 2.95365
11200 2.88044
11300 2.99528
11400 2.97418
11500 2.99269
11600 3.05279
11700 2.98731
11800 3.00628
11900 3.00588
12000 3.0196
12100 3.01173
12200 3.06388
12300 3.16925
12400 3.13702
12500 3.09311
12600 3.12639
12700 3.15199
12800 3.11462
12900 3.17183
13000 3.13225
13100 3.22001
13200 3.18302
13300 3.21125
13400 3.21157
13500 3.21228
