# Time-averaged data for fix all_msd
# TimeStep c_msd1[4]
0 2.04939e-29
100 0.372928
200 0.6376
300 0.879314
400 1.10821
500 1.37656
600 1.7873
700 2.16064
800 2.6137
900 3.02395
1000 3.56967
1100 3.9941
1200 4.25226
1300 4.69794
1400 5.03161
1500 5.19317
1600 5.62408
1700 5.81736
1800 6.20065
1900 6.48762
2000 6.75141
2100 7.01668
2200 7.52007
2300 7.82897
2400 8.17242
2500 8.28535
2600 8.63394
2700 8.80646
2800 9.13876
2900 9.4469
3000 9.75614
3100 10.0623
3200 10.3081
3300 10.5987
3400 10.7396
3500 11.0073
3600 11.2057
3700 11.4316
3800 11.6533
3900 12.1424
4000 12.1376
4100 12.3268
4200 12.9521
4300 13.246
4400 13.3683
4500 13.5795
4600 13.9342
4700 14.1685
4800 14.4544
4900 14.7409
5000 14.9965
5100 15.0107
5200 15.1
5300 15.5707
5400 15.7
5500 15.8029
5600 15.8028
5700 16.2762
5800 16.4701
5900 16.6081
6000 16.8684
6100 17.1559
6200 17.4708
6300 17.6075
6400 17.8099
6500 17.9243
6600 18.2507
6700 18.5657
6800 18.9248
6900 19.126
7000 19.4591
7100 19.7174
7200 19.895
7300 19.9968
7400 20.2683
7500 20.4838
7600 20.5665
7700 20.9781
7800 21.0543
7900 21.149
8000 21.4587
8100 21.5176
8200 21.838
8300 22.1208
8400 22.3594
8500 22.5676
8600 22.8485
8700 23.0453
8800 23.1866
8900 23.4251
9000 23.6839
9100 23.6465
9200 24.0332
9300 24.3597
9400 24.7155
9500 25.1703
9600 25.396
9700 25.7651
9800 25.7785
9900 26.0634
10000 26.4284
10100 26.902
10200 26.9867
10300 27.268
10400 27.1968
10500 27.7189
10600 28.0053
10700 28.3433
10800 28.6055
10900 28.6753
11000 29.0134
11100 29.0919
11200 29.5584
11300 29.7737
11400 29.987
11500 30.4875
11600 30.6139
11700 30.5712
11800 31.0736
11900 31.4991
12000 31.943
12100 32.1134
12200 32.116
12300 32.535
12400 33.3239
12500 33.3931
12600 33.6845
12700 33.8246
12800 33.9112
12900 34.2253
13000 34.5656
13100 34.7304
13200 34.9631
13300 35.1711
13400 35.334
13500 35.7961
13600 36.203
13700 36.1279
13800 36.3665
13900 36.5745
14000 36.5548
14100 36.7428
14200 36.9344
14300 37.5079
14400 37.2882
14500 37.5034
14600 38.0326
14700 38.0893
14800 38.2407
14900 38.4653
15000 39.0649
15100 39.4958
15200 39.8065
15300 40.094
15400 40.3171
15500 40.3813
15600 40.9131
15700 41.0505
15800 41.0836
15900 41.582
16000 41.7415
16100 42.1253
16200 42.6329
16300 42.762
16400 42.8374
16500 43.3557
16600 43.4212
16700 43.7232
16800 43.6697
16900 44.4071
17000 44.7501
17100 44.9148
17200 45.1657
17300 45.1917
17400 45.6398
17500 45.8069
17600 45.9658
17700 46.1078
17800 46.513
17900 46.3181
18000 46.7861
18100 47.193
18200 47.3798
18300 47.5378
18400 47.7056
18500 48.0747
18600 48.6233
18700 49.2756
18800 49.2789
18900 49.2869
19000 49.5283
19100 49.8106
19200 49.7998
19300 50.2037
19400 49.8653
19500 50.1111
19600 50.1541
19700 50.6099
19800 50.7796
19900 51.0927
20000 51.4509
20100 51.8938
20200 52.2459
20300 51.8515
20400 52.0856
20500 52.2422
20600 52.3355
20700 52.7606
20800 52.9737
20900 53.1391
21000 53.3737
21100 53.5635
21200 54.0694
21300 54.3217
21400 54.1344
21500 54.2694
21600 54.7142
21700 55.4492
21800 55.6929
21900 55.8919
22000 56.1075
22100 55.9477
22200 56.2547
22300 56.2775
22400 56.5538
22500 57.0463
22600 57.5563
22700 58.0888
22800 58.2752
22900 57.8877
23000 58.2441
23100 58.9016
23200 59.2878
23300 59.2603
23400 59.6113
23500 59.5446
23600 59.636
23700 59.7461
23800 59.7376
23900 60.2212
24000 60.4667
24100 60.9592
24200 60.7167
24300 60.9376
24400 61.1614
24500 61.3458
24600 62.0551
24700 62.0557
24800 62.2219
24900 62.3197
25000 62.8214
25100 62.6872
25200 63.1588
25300 62.9044
25400 63.6926
25500 64.288
25600 64.6188
25700 64.4925
25800 65.0259
25900 65.277
26000 65.6254
26100 65.7128
26200 65.9693
26300 66.1558
26400 66.5475
26500 66.8504
26600 67.2644
26700 67.6583
26800 68.1381
26900 68.3262
27000 68.721
27100 69.1411
27200 68.9005
27300 69.301
27400 69.2651
27500 69.5708
27600 70.1224
27700 70.0821
27800 70.373
27900 71.0403
28000 71.2145
28100 71.3908
28200 71.1088
28300 71.8399
28400 72.03
28500 72.3009
28600 72.3791
28700 72.8006
28800 72.8208
28900 73.0977
29000 73.6139
29100 74.3877
29200 74.6711
29300 74.881
29400 75.6262
29500 75.831
29600 75.6992
29700 75.6005
29800 75.9579
29900 76.0503
30000 76.2605
30100 76.6537
30200 77.2589
30300 77.3336
30400 77.6467
30500 77.9195
30600 77.7585
30700 78.2532
30800 78.3392
30900 78.5483
31000 78.7271
31100 79.1825
31200 79.7077
31300 79.8731
31400 80.3073
31500 80.593
31600 80.6472
31700 81.2161
31800 81.6046
31900 81.6084
32000 82.0714
32100 82.8582
32200 82.8006
32300 83.2425
32400 83.1123
32500 83.4341
32600 83.8707
32700 84.186
32800 83.7891
32900 83.767
33000 84.6647
33100 85.0328
33200 84.9848
33300 85.579
33400 85.114
33500 85.8858
33600 85.9935
33700 86.0167
33800 86.39
33900 86.6403
34000 86.8358
34100 87.4037
34200 87.7149
34300 87.9269
34400 88.2605
34500 88.6409
34600 88.3753
34700 89.4155
34800 89.6529
34900 90.054
35000 90.1251
35100 90.3156
35200 90.7301
35300 90.6227
35400 90.537
35500 90.9694
35600 90.7886
35700 91.0718
35800 91.154
35900 91.0981
36000 91.3348
36100 91.301
36200 91.7193
36300 91.9786
36400 92.1512
36500 92.5462
36600 92.3374
36700 92.8873
36800 92.9222
36900 93.3177
37000 93.5016
37100 93.6705
37200 94.2098
37300 94.3566
37400 94.9308
37500 94.8933
37600 94.7838
37700 95.2366
37800 95.3226
37900 95.4003
38000 96.0503
38100 96.3783
38200 95.9968
38300 96.2871
38400 96.7073
38500 96.674
38600 96.8666
38700 97.1564
38800 97.1902
38900 96.9818
39000 97.0437
39100 97.2103
39200 97.8216
39300 97.8915
39400 98.1956
39500 98.2351
39600 98.4042
39700 98.2248
39800 98.4954
39900 98.5584
40000 98.5851
40100 99.0734
40200 99.5346
40300 99.5511
40400 99.9215
40500 100.126
40600 100.621
40700 100.83
40800 100.795
40900 100.667
41000 101.459
41100 101.696
41200 101.94
41300 101.892
41400 102.514
41500 102.274
41600 102.758
41700 103.421
41800 103.797
41900 104.075
42000 104.201
42100 104.568
42200 103.97
42300 104.356
42400 104.763
42500 105.103
42600 105.404
42700 105.871
42800 106.155
42900 106.394
43000 106.344
43100 106.273
43200 105.985
43300 106.517
43400 106.696
43500 106.884
43600 107.417
43700 107.567
43800 108.082
43900 107.742
44000 108.895
44100 108.838
44200 109.102
44300 109.134
44400 109.162
44500 109.47
44600 110.171
44700 110.63
44800 110.762
44900 110.53
45000 110.608
45100 110.236
45200 110.481
45300 110.753
45400 111.383
45500 111.067
45600 111.6
45700 111.95
45800 112.251
45900 112.657
46000 113.147
46100 112.942
46200 112.808
46300 113.598
46400 113.452
46500 113.963
46600 114.963
46700 114.986
46800 115.223
46900 114.609
47000 115.103
47100 115.347
47200 115.011
47300 116.036
47400 116.288
47500 116.74
47600 117.185
47700 118.314
47800 118.296
47900 118.313
48000 118.291
48100 118.919
48200 119.643
48300 119.79
48400 119.269
48500 119.749
48600 119.663
48700 120.048
48800 120.171
48900 120.48
49000 120.589
49100 120.716
49200 120.754
49300 121.167
49400 121.153
49500 121.398
49600 121.216
49700 122.066
49800 122.616
49900 123.402
50000 123.357
50100 123.202
50200 122.951
50300 123.316
50400 123.749
50500 124.047
50600 124.081
50700 123.931
50800 124.018
50900 124.274
51000 124.44
51100 124.611
51200 124.888
51300 125.002
51400 125.193
51500 125.539
51600 125.404
51700 125.725
51800 125.957
51900 126.178
52000 126.679
52100 126.991
52200 126.855
52300 127.219
52400 127.482
52500 127.739
52600 128.059
52700 128.417
52800 128.395
52900 128.693
53000 128.88
53100 128.877
53200 129.424
53300 129.592
53400 129.912
53500 130.475
53600 130.615
53700 130.402
53800 130.947
53900 131.162
54000 131.681
54100 131.545
54200 132.183
54300 132.629
54400 132.576
54500 132.611
54600 132.806
54700 133.159
54800 133.1
54900 133.838
55000 133.818
55100 134.093
55200 134.869
55300 135.208
55400 134.938
55500 135.392
55600 135.962
55700 135.6
55800 136.116
55900 136.547
56000 136.174
56100 136.417
56200 136.666
56300 137.481
56400 137.921
56500 138.239
56600 138.51
56700 137.747
56800 138.308
56900 138.791
57000 138.489
57100 138.617
57200 138.701
57300 139.276
57400 139.165
57500 139.858
57600 139.967
57700 139.665
57800 140.597
57900 141.398
58000 140.936
58100 141.403
58200 140.827
58300 140.757
58400 141.307
58500 141.292
58600 142.354
58700 142.749
58800 142.728
58900 142.962
59000 142.875
59100 143.078
59200 142.541
59300 143.299
59400 142.93
59500 142.964
59600 142.965
59700 143.372
59800 143.633
59900 144.095
60000 144.113
60100 143.679
60200 143.596
60300 144.005
60400 144.399
60500 144.526
60600 144.26
60700 144.802
60800 144.466
60900 145.283
61000 146.235
61100 145.456
61200 146.09
61300 146.291
61400 146.597
61500 147.144
61600 147.407
61700 147.815
61800 147.667
61900 147.88
62000 148.559
62100 148.792
62200 148.835
62300 148.511
62400 149.101
62500 149.42
62600 150.336
62700 150.606
62800 150.179
62900 150.715
63000 151.248
63100 151.299
63200 152.078
63300 152.062
63400 152.359
63500 153.07
63600 152.838
63700 153.293
63800 153.4
63900 154.11
64000 154.675
64100 154.667
64200 155.589
64300 155.542
64400 155.374
64500 155.199
64600 155.236
64700 155.689
64800 155.546
64900 156.3
65000 157.139
65100 157.358
65200 157.447
65300 158.15
65400 158.37
65500 158.429
65600 158.78
65700 159.031
65800 158.883
65900 159.057
66000 159.321
66100 159.764
66200 160.212
66300 159.925
66400 159.792
66500 160.658
66600 160.543
66700 160.99
66800 161.125
66900 161.01
67000 161.028
67100 160.964
67200 161.359
67300 161.662
67400 161.841
67500 162.309
67600 162.911
67700 162.669
67800 163.528
67900 162.558
68000 162.628
68100 163.522
68200 163.402
68300 163.361
68400 163.665
68500 163.634
68600 163.907
68700 164.102
68800 164.457
68900 165.004
69000 164.475
69100 164.495
69200 165.087
69300 165.335
69400 165.555
69500 165.93
69600 166.176
69700 166.591
69800 166.677
69900 166.805
70000 166.974
70100 167.196
70200 166.838
70300 167.044
70400 167.593
70500 168.398
70600 168.143
70700 168.597
70800 168.942
70900 168.432
71000 168.625
71100 168.894
71200 169.565
71300 169.717
71400 169.741
71500 170.565
71600 169.704
71700 169.816
71800 170.761
71900 170.454
72000 171.483
72100 172.036
72200 171.903
72300 172.358
72400 172.217
72500 172.575
72600 172.558
72700 173.201
72800 173.29
72900 173.751
73000 173.554
73100 173.801
73200 174.147
73300 173.77
73400 174.197
73500 173.579
73600 174.612
73700 174.438
73800 174.486
73900 175.064
74000 174.836
74100 175.239
74200 175.732
74300 175.423
74400 175.356
74500 175.686
74600 176.165
74700 176.407
74800 176.747
74900 176.411
75000 177.271
75100 177.115
75200 176.962
75300 177.242
75400 177.599
75500 177.4
75600 178.116
75700 178.451
75800 178.248
75900 179.144
76000 179.352
76100 179.508
76200 179.665
76300 179.363
76400 180.251
76500 180.662
76600 180.921
76700 181.536
76800 181.715
76900 182.058
77000 182.336
77100 181.873
77200 182.1
77300 182.455
77400 182.483
77500 183.329
77600 183.318
77700 183.761
77800 184.14
77900 184.288
78000 184.854
78100 184.698
78200 185.15
78300 185.717
78400 186.651
78500 186.013
78600 186.571
78700 186.253
78800 187.047
78900 187.815
79000 187.485
79100 188.171
79200 188.053
79300 187.784
79400 188.295
79500 188.674
79600 188.967
79700 189.04
79800 189.245
